FID,id,the_geom,nome,nome_pop,fonte,anoref,epsg_codif,bairro,cod_bairro,area m2
vw_PracasFortaleza.fid--16360be6_188532c53aa_72ed,424,"MULTIPOLYGON (((-38.614945040184224 -3.7751864397087367, -38.614720608927755 -3.775253088990957, -38.61473013025379 -3.775299335431696, -38.614762774800184 -3.7753224586520466, -38.61477501650508 -3.7753551031984465, -38.61472468949604 -3.775797164764266, -38.61469204494966 -3.7758270889317878, -38.61466484116099 -3.7758352500683885, -38.6146199549097 -3.7762745912553233, -38.61467708286589 -3.776275951444757, -38.614713807980586 -3.776236505951188, -38.61507153780151 -3.776275951444757, -38.61510010177961 -3.7763194775066196, -38.61515450935694 -3.776326278453785, -38.61519531503994 -3.7762949940968333, -38.61502257098192 -3.775708752451104, -38.61502393117135 -3.7756489041160353, -38.615072897990956 -3.7755904159704086, -38.614945040184224 -3.7751864397087367)))",Praça UV3,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Conjunto Ceará II,75,4686.9
vw_PracasFortaleza.fid--16360be6_188532c53aa_72ee,427,"MULTIPOLYGON (((-38.57776567813872 -3.8090408390933415, -38.57769726979562 -3.8089666464500023, -38.57769726979563 -3.8089666464499845, -38.57723328277312 -3.809417737622697, -38.57722510351462 -3.8094281245877, -38.57721841139413 -3.8094414792568023, -38.57721841139412 -3.809456317777796, -38.57722064210102 -3.809477833632771, -38.57723402634202 -3.809494156005183, -38.577254846272524 -3.8095038010432543, -38.57727492263402 -3.809503059117257, -38.57729797327142 -3.809492672153161, -38.577322511046624 -3.809471156298533, -38.57776567813872 -3.8090408390933415)))",Praça Antônio Almeida Lustosa,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Mondubim,83,847.42
vw_PracasFortaleza.fid--16360be6_188532c53aa_72ef,428,"MULTIPOLYGON (((-38.607420597967916 -3.7603221266608076, -38.60727323683131 -3.7599047116576947, -38.60723996173601 -3.7598999683042256, -38.60721619381073 -3.759876251536563, -38.607192425885515 -3.7598572781219652, -38.607083093429324 -3.759558446787546, -38.60706526748542 -3.759506269877277, -38.60705813710781 -3.759457650481001, -38.60707833984432 -3.7594256328282354, -38.60690721078252 -3.7590271908290354, -38.60669805304032 -3.7591030845572035, -38.60667646563081 -3.7591124578255415, -38.60667903870013 -3.7591410314188067, -38.60703080399382 -3.760037525544001, -38.60703555757892 -3.7600707290124147, -38.60702605040872 -3.760108675831907, -38.60700703606862 -3.7601418792976204, -38.60712112210982 -3.760435967081518, -38.607420597967916 -3.7603221266608076)))",Praça UV4 Democracia,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Conjunto Ceará I,42,4532.57
vw_PracasFortaleza.fid--16360be6_188532c53aa_72f0,429,"MULTIPOLYGON (((-38.60520281025808 -3.762621100319844, -38.60493048182981 -3.761895028675082, -38.605273804592244 -3.7617253685192633, -38.605119762962154 -3.7613574111268613, -38.6050743504353 -3.7613637937666384, -38.60507435043997 -3.761294692541789, -38.604887975232536 -3.7612457520688567, -38.604724488184395 -3.761731893885991, -38.60465353683498 -3.761875673401164, -38.604593004583904 -3.7618569742999326, -38.60451596512061 -3.7620639496925468, -38.604565723834064 -3.7620879049206595, -38.60439366819245 -3.7625280694881638, -38.604545658041545 -3.7625936869748933, -38.60425484315627 -3.763355674907317, -38.60498606739391 -3.7624431613136977, -38.60520281025808 -3.762621100319844)))",Área Verde do Bairro Conjunto Ceará,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Conjunto Ceará I,42,9021.81
vw_PracasFortaleza.fid--16360be6_188532c53aa_72f1,432,"MULTIPOLYGON (((-38.586135326412 -3.8321092787502233, -38.58584735368519 -3.832330181312258, -38.58583788198919 -3.832373630364245, -38.58667185791449 -3.833519841621367, -38.5867181955786 -3.8335316100194867, -38.58676253118587 -3.8334984776620153, -38.586739549600395 -3.8334616300410973, -38.586942351127554 -3.833320929884473, -38.58697420365902 -3.8333448133387242, -38.587012237898534 -3.833315706077419, -38.58702497811045 -3.8332639392030923, -38.58618634216094 -3.8321186427389966, -38.586135326412 -3.8321092787502233)))",Areninha do Aracapé,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Aracapé,124,7773.23
vw_PracasFortaleza.fid--16360be6_188532c53aa_72f2,433,"MULTIPOLYGON (((-38.62062507920477 -3.794657360356415, -38.6197201662641 -3.794752878871439, -38.619808253546566 -3.7953860038255613, -38.620707289045626 -3.7952813975839947, -38.62062507920477 -3.794657360356415)))",Areninha do Bom Jardim,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Granja Lisboa,78,7068.5
vw_PracasFortaleza.fid--16360be6_188532c53aa_72f3,434,"MULTIPOLYGON (((-38.60620789442317 -3.7669747731532426, -38.60541737859679 -3.7674675441827397, -38.60576652483286 -3.7679933079634105, -38.60654317245847 -3.76750613215102, -38.60620789442317 -3.7669747731532426)))",Areninha do Conjunto Ceará,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Conjunto Ceará I,42,7146.95
vw_PracasFortaleza.fid--16360be6_188532c53aa_72f4,435,"MULTIPOLYGON (((-38.60100213931684 -3.751385755980205, -38.6007009210117 -3.7514431705631734, -38.60067090654627 -3.751565865368714, -38.60036551615874 -3.7516329210100325, -38.6005925131776 -3.752616600710357, -38.60126425401962 -3.7524473834116643, -38.60100213931684 -3.751385755980205)))",Areninha do Genibaú,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Genibaú,44,8858.01
vw_PracasFortaleza.fid--16360be6_188532c53aa_72f5,438,"MULTIPOLYGON (((-38.5895166836586 -3.814365000598158, -38.58921677633975 -3.814010564675862, -38.58918951203804 -3.8140173807512996, -38.58912135128376 -3.814092357581011, -38.58873283498434 -3.814215046938736, -38.587758136198104 -3.8139992045501585, -38.58706516852956 -3.8146308275398706, -38.58669098360807 -3.8149030410835008, -38.58638255077305 -3.8150863332830394, -38.586367470837196 -3.81521439379009, -38.58663681144436 -3.8154854101187228, -38.587283282943275 -3.8148807503055844, -38.58737189192384 -3.814785325249589, -38.58747186103012 -3.8147444287970034, -38.588782819537485 -3.8150806885181576, -38.5895166836586 -3.814365000598158)))",Polo de Lazer do Conjunto Esperança,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Conjunto Esperança,76,23969.43
vw_PracasFortaleza.fid--16360be6_188532c53aa_72f6,57,"MULTIPOLYGON (((-38.5364615610088 -3.8001064227478416, -38.53636398361849 -3.7997021061259963, -38.534661394306305 -3.799815335220859, -38.53468878090486 -3.8002029460056677, -38.53644031086077 -3.800132365724139, -38.5364615610088 -3.8001064227478416)))",Praça do Jardim Sumaré,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Passaré,88,8801.55
vw_PracasFortaleza.fid--16360be6_188532c53aa_72f7,448,"MULTIPOLYGON (((-38.610698515492984 -3.789871670791945, -38.60936146691193 -3.790319397588351, -38.60934714138568 -3.7903574130560513, -38.60951717920777 -3.7908791634804992, -38.60956789162044 -3.790906889744466, -38.6108978365804 -3.790476165801547, -38.610925104923076 -3.7904465227350803, -38.61072641604865 -3.7898877140414386, -38.610698515492984 -3.789871670791945)))",Praça da Igreja Santa Cecília,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Granja Lisboa,78,11303.54
vw_PracasFortaleza.fid--16360be6_188532c53aa_72f8,451,"MULTIPOLYGON (((-38.56336284471531 -3.795868149918858, -38.56387670019501 -3.7957193744921294, -38.56391939118869 -3.795673886906543, -38.56380992204237 -3.7954015153212945, -38.56336284471531 -3.795868149918858)))",Praça da Maraponga,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Maraponga,82,1166.09
vw_PracasFortaleza.fid--16360be6_188532c53aa_72f9,454,"MULTIPOLYGON (((-38.608302361090715 -3.7735505516946763, -38.60907162155041 -3.7725789091433444, -38.60814266612205 -3.7718251481711453, -38.60789705527631 -3.772451567167687, -38.608001808471876 -3.7725724382499806, -38.60805851631912 -3.7726707903500114, -38.6080661516416 -3.77281227770076, -38.60785611950136 -3.773179187027067, -38.608302361090715 -3.7735505516946763)))",Praça da UV1,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Conjunto Ceará II,75,13411.57
vw_PracasFortaleza.fid--16360be6_188532c53aa_72fa,455,"MULTIPOLYGON (((-38.60591606112771 -3.760914071120389, -38.60580789620899 -3.7606559038753984, -38.60576716417373 -3.7606451500631604, -38.60525334053337 -3.7608523955602133, -38.60516691798525 -3.760819825092306, -38.605114400937914 -3.760813985541184, -38.60507180072205 -3.760840963032764, -38.60494330111231 -3.7611642909337326, -38.60494019840104 -3.76119796252592, -38.605120419551916 -3.7612699009339803, -38.60589848527411 -3.76096173221344, -38.60591606112771 -3.760914071120389)))",Praça da UV4,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Conjunto Ceará I,42,4028.78
vw_PracasFortaleza.fid--16360be6_188532c53aa_72fb,456,"MULTIPOLYGON (((-38.609001141682725 -3.7750859614824446, -38.609015073415684 -3.7750516401975025, -38.608129971214034 -3.7743391691163395, -38.60780456377213 -3.7744060415340126, -38.60777843529197 -3.774456746876596, -38.60780438659942 -3.7748009868199883, -38.60777794868156 -3.7749260294171725, -38.609001141682725 -3.7750859614824446)))",Praça da Vitória,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Conjunto Ceará II,75,6029.53
vw_PracasFortaleza.fid--16360be6_188532c53aa_72fc,457,"MULTIPOLYGON (((-38.607536566779125 -3.796290131375094, -38.607520996157284 -3.796308762564363, -38.6077367349046 -3.796747293125353, -38.60775411774801 -3.7967468612650848, -38.607815684553856 -3.7963309566450425, -38.607536566779125 -3.796290131375094)))",Praça do Canal Leste,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Bom Jardim,72,844.32
vw_PracasFortaleza.fid--16360be6_188532c53aa_72fd,458,"MULTIPOLYGON (((-38.58411726501362 -3.8091730490072973, -38.584371329125474 -3.8089576278047392, -38.58413941175703 -3.808715818172308, -38.58388399660925 -3.808946020550654, -38.58411726501362 -3.8091730490072973)))",Praça do Conjunto Novo Lar,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Novo Mondubim,121,1370.02
vw_PracasFortaleza.fid--16360be6_188532c53aa_72fe,459,"MULTIPOLYGON (((-38.615483329838966 -3.768710386234233, -38.61510010433252 -3.769038401286375, -38.615694428634896 -3.769759384866323, -38.615949371026886 -3.7700435563223964, -38.61624815701496 -3.7699558691302313, -38.61595749021135 -3.769374535522971, -38.615554778662194 -3.76892148503017, -38.615483329838966 -3.768710386234233)))",Praça do CRB,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Conjunto Ceará II,75,7049.57
vw_PracasFortaleza.fid--16360be6_188532c53aa_72ff,461,"MULTIPOLYGON (((-38.60592946442657 -3.76942296880816, -38.60537479568954 -3.7697507012617426, -38.60562817885269 -3.7702120545781166, -38.60620730612309 -3.7698561989386326, -38.60592946442657 -3.76942296880816)))",Praça do Lazer,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Conjunto Ceará I,42,4229.74
vw_PracasFortaleza.fid--16360be6_188532c53aa_7300,463,"MULTIPOLYGON (((-38.602946251571424 -3.7660284536084867, -38.602711795249554 -3.76592425079876, -38.6025091786751 -3.766342509298904, -38.60254391294501 -3.7663873743975382, -38.602548254728745 -3.7664438175861394, -38.60236879433418 -3.766837472645097, -38.602496153323884 -3.76688957404997, -38.602674166457156 -3.7664973662522487, -38.60272337333952 -3.7664611847210967, -38.6027696856994 -3.7664496066311277, -38.602946251571424 -3.7660284536084867)))",Praça da UV6,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Conjunto Ceará I,42,2436.14
vw_PracasFortaleza.fid--16360be6_188532c53aa_7301,464,"MULTIPOLYGON (((-38.604003867804366 -3.76586051740205, -38.604027087441764 -3.7658564434155455, -38.60413536958024 -3.7656026169290833, -38.60412945643368 -3.7655751168087903, -38.60367759451115 -3.7648662461197593, -38.603603356174055 -3.7647588590329915, -38.60352477605327 -3.7647038629340734, -38.60339270222874 -3.7646537874490633, -38.60325864487448 -3.7646468406481755, -38.60308256365126 -3.764678680483381, -38.602915165995334 -3.764703862933358, -38.60291028794105 -3.764732808330228, -38.603221230924625 -3.76486161499849, -38.603007092894856 -3.7653973926487074, -38.604003867804366 -3.76586051740205)))",Praça dos Bombeiros,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Conjunto Ceará I,42,9441.19
vw_PracasFortaleza.fid--16360be6_188532c53aa_7302,465,"MULTIPOLYGON (((-38.60345449599754 -3.76978822211879, -38.60273393559555 -3.769461902756394, -38.602713263780736 -3.7694338481505922, -38.60271474033894 -3.7693865982881527, -38.602744271502964 -3.7693112938199174, -38.602419428698774 -3.769165114558032, -38.60231459306666 -3.7694094849402906, -38.602307210275505 -3.769444184058, -38.60231211890342 -3.769470517085109, -38.6026217171723 -3.769611035134695, -38.602652724894476 -3.7696339217868027, -38.6026549397318 -3.769677480253711, -38.60264977177811 -3.7697070114177396, -38.60295837244208 -3.7698458078886308, -38.60294360686004 -3.7698827218436546, -38.60295689588387 -3.7698989639838536, -38.60298938016428 -3.769881245285444, -38.60302629411931 -3.769884198401845, -38.60332751199227 -3.7700185651981326, -38.603351136923486 -3.7700111824071336, -38.60345449599754 -3.76978822211879)))",Praça da UV8,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Conjunto Ceará I,42,4067.88
vw_PracasFortaleza.fid--16360be6_188532c53aa_7303,471,"MULTIPOLYGON (((-38.60224004165935 -3.81699097435627, -38.602612634750024 -3.816758884218137, -38.6026301752988 -3.816716920236145, -38.60251655911953 -3.81653102823625, -38.602125041409685 -3.8167806679865888, -38.60224004165935 -3.81699097435627)))",Praça Jardim Fluminense,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Canindezinho,74,1389.58
vw_PracasFortaleza.fid--16360be6_188532c53aa_7304,474,"MULTIPOLYGON (((-38.601072064720974 -3.777862374194993, -38.600714862598046 -3.776501626596805, -38.599930657974085 -3.7767096307401204, -38.59988400114581 -3.7767449383473974, -38.59985970021583 -3.7768026274709614, -38.599876516358606 -3.7768975820284925, -38.60020412392053 -3.7780164563494307, -38.60027673136851 -3.778090764636992, -38.60036635185528 -3.77805737781967, -38.60037393508461 -3.777951380987647, -38.60089366052693 -3.777802727331704, -38.60098108987118 -3.7778993429553, -38.601072064720974 -3.777862374194993)))",Praça Osíris Pontes,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Granja Portugal,79,14744.85
vw_PracasFortaleza.fid--16360be6_188532c53aa_7305,475,"MULTIPOLYGON (((-38.58037467061419 -3.7926936853425155, -38.580360088598944 -3.792557106467426, -38.58011202988608 -3.7922921603275808, -38.58006977696665 -3.7923194016478385, -38.57934877863028 -3.792350716026342, -38.579348778605464 -3.7927940665052438, -38.580330588936654 -3.7927469855021876, -38.58037467061419 -3.7926936853425155)))",Praça Paraná,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Vila Manuel Sátiro,81,5150.36
vw_PracasFortaleza.fid--16360be6_188532c53aa_7306,31,"MULTIPOLYGON (((-38.49689371501154 -3.8093842823278736, -38.496884949006244 -3.809410713250172, -38.49716433564355 -3.8095003194611703, -38.49720156314882 -3.809406997483542, -38.49700392649603 -3.8094069472812495, -38.49689371501154 -3.8093842823278736)))",Praça da Rua Newton Craveiro,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Parque Iracema,66,204.29
vw_PracasFortaleza.fid--16360be6_188532c53aa_7307,478,"MULTIPOLYGON (((-38.57713772861741 -3.794720240672725, -38.57713375717588 -3.794626058865614, -38.57710872104033 -3.7946085498059996, -38.57613628644197 -3.794631584108834, -38.57611799347893 -3.7946489924868403, -38.576118836370306 -3.7947501128555445, -38.57614080471482 -3.7947699179865793, -38.57711274664792 -3.794735969179387, -38.57713772861741 -3.794720240672725)), ((-38.57712052157731 -3.7949359790660937, -38.57714362300461 -3.794917531883991, -38.57714323395295 -3.7948436384116393, -38.57712024816728 -3.7948229001377327, -38.57614510260076 -3.7948458840937334, -38.576127591775496 -3.794867934956184, -38.57612602749503 -3.794945540835509, -38.57614997769668 -3.7949646141572053, -38.57712052157731 -3.7949359790660937)))",Praça São Pedro,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Vila Manuel Sátiro,81,3089.03
vw_PracasFortaleza.fid--16360be6_188532c53aa_7308,482,"MULTIPOLYGON (((-38.56966420245282 -3.8181084361193918, -38.56938763850522 -3.8172017232519337, -38.56929859984861 -3.816943038165545, -38.56964340453216 -3.816811178545556, -38.56944515683592 -3.8163059771650176, -38.56813959492095 -3.8170968081757586, -38.56937224883441 -3.8181980491855656, -38.56966420245282 -3.8181084361193918)))",Praça do Sítio Córrego,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Mondubim,83,16975.92
vw_PracasFortaleza.fid--16360be6_188532c53aa_7309,483,"MULTIPOLYGON (((-38.60925719778081 -3.7649596412488493, -38.60910071957612 -3.7645706087522974, -38.608473345666 -3.76481460290279, -38.60866051412148 -3.7653948334216207, -38.60902401863374 -3.765243355001949, -38.60897034849755 -3.765068685546739, -38.60925719778081 -3.7649596412488493)))",Praça UV2,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Conjunto Ceará I,42,4432.77
vw_PracasFortaleza.fid--16360be6_188532c53aa_730a,484,"MULTIPOLYGON (((-38.61145456565688 -3.770574054157199, -38.61116166139879 -3.7702410467860585, -38.610898173492615 -3.770560288262359, -38.61118999543611 -3.77081365696856, -38.61123763983502 -3.7708255422818597, -38.61127932868412 -3.7708017716550977, -38.61145456565688 -3.770574054157199)))",Praça UV5,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Conjunto Ceará II,75,2076.43
vw_PracasFortaleza.fid--16360be6_188532c53aa_730b,485,"MULTIPOLYGON (((-38.60583941133092 -3.7750462028782605, -38.60565507806806 -3.7744245657665045, -38.60427449652787 -3.7748147470149473, -38.60429017787589 -3.774883442657981, -38.60581470311817 -3.775072501788385, -38.605834648416696 -3.775066885561102, -38.60583941133092 -3.7750462028782605)))",Praça UV7,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Conjunto Ceará II,75,6627.79
vw_PracasFortaleza.fid--16360be6_188532c53aa_730c,1,"MULTIPOLYGON (((-38.4940679996151 -3.8691103864419545, -38.49403906004736 -3.8691440442867755, -38.49404664166158 -3.8691995152815855, -38.49408548842463 -3.869223950411456, -38.49414951011567 -3.869210432155031, -38.49417228039904 -3.8691762986013076, -38.494157184155924 -3.86911161670091, -38.494119775669596 -3.869099916636221, -38.4940679996151 -3.8691103864419545)))",Rotatória da Rua Adelaide Paulino,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Paupina,68,154.5
vw_PracasFortaleza.fid--16360be6_188532c53aa_730d,2,"MULTIPOLYGON (((-38.49394124926374 -3.831692120614332, -38.49396683007572 -3.831655193484993, -38.493940528613024 -3.831338679468257, -38.49293633597402 -3.831421593100997, -38.49296984501418 -3.8317059218770515, -38.49299532444824 -3.8317342057458084, -38.49394124926374 -3.831692120614332)))","Praça Vereador José Barros de Alencar (Igreja Matriz)
",sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Messejana,65,4105.64
vw_PracasFortaleza.fid--16360be6_188532c53aa_730e,3,"MULTIPOLYGON (((-38.49520090686712 -3.83159577789931, -38.49530173625619 -3.8316314561824725, -38.495330761373616 -3.8315981128071983, -38.495238815163354 -3.831299590708647, -38.49406572438739 -3.8313854717603073, -38.49407888364663 -3.831671832450519, -38.49520090686712 -3.83159577789931)))",Praça da Messejana,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Messejana,65,4356.84
vw_PracasFortaleza.fid--16360be6_188532c53aa_730f,45,"MULTIPOLYGON (((-38.52773461294946 -3.785758437425198, -38.52736440852912 -3.7858638653456453, -38.52765812457536 -3.7868671552542454, -38.52802214888148 -3.786760206306359, -38.52773461294946 -3.785758437425198)))",Praça do Conjunto Enéas Arruda,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Dias Macedo,98,4899.67
vw_PracasFortaleza.fid--16360be6_188532c53aa_7310,18,"MULTIPOLYGON (((-38.484875039045555 -3.7942417447411074, -38.484369970644835 -3.794188384097922, -38.48430349894658 -3.7950801390530784, -38.48426664692241 -3.795132380632952, -38.48426175395934 -3.7952376675494253, -38.484338471995585 -3.7952452789133067, -38.48439257781582 -3.7951976806420396, -38.48479064827332 -3.795223713819981, -38.484875039045555 -3.7942417447411074)))",Praça Antônio Ferreira de Magalhães (IPREDE),sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Parque Manibura,67,6236.74
vw_PracasFortaleza.fid--16360be6_188532c53aa_7311,4,"MULTIPOLYGON (((-38.50082642877714 -3.7880881452317583, -38.50060731963824 -3.788146702179277, -38.50027097249721 -3.788898391944252, -38.5005630061142 -3.7890159282956346, -38.50039844051673 -3.789466963692762, -38.50098251455309 -3.789691033089222, -38.50085453314875 -3.7900173869509883, -38.50271256294356 -3.7908326957891187, -38.50286611739573 -3.7904806822071824, -38.50280777248982 -3.790348610307105, -38.50150459719752 -3.7897756926050543, -38.501223594696356 -3.7895224569196557, -38.501066783646166 -3.7891849351965012, -38.50082642877714 -3.7880881452317583)))",Área Verdo do Olho d'Água,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Cidade dos funcionários,54,22300.08
vw_PracasFortaleza.fid--16360be6_188532c53aa_7312,5,"MULTIPOLYGON (((-38.492577265729274 -3.8274170609692515, -38.4920776912145 -3.8273832253896725, -38.4921326191086 -3.8275710088022086, -38.49253272875413 -3.8276382119049477, -38.49255966977381 -3.8276190359967557, -38.492577265729274 -3.8274170609692515)), ((-38.490327794506385 -3.8282306273659437, -38.49049189954439 -3.828190826239956, -38.490724136715585 -3.8281394607463475, -38.49074678838536 -3.8280874007771994, -38.49068203723159 -3.827856577466852, -38.49054418291371 -3.827955784812912, -38.49039867946091 -3.828063445516394, -38.49034165092644 -3.8281203367606493, -38.490327794506385 -3.8282306273659437)), ((-38.49112015983077 -3.8274268620465532, -38.49090074416398 -3.8276283772464383, -38.490742547410996 -3.827737747307898, -38.49076944221589 -3.827914890444502, -38.49084828827861 -3.828081669360733, -38.49088858805924 -3.828099358032333, -38.490996645686394 -3.8280431916219424, -38.49129149539301 -3.8276680624467625, -38.49134054150218 -3.8276093383996965, -38.49138795274096 -3.82757345148009, -38.49145955102448 -3.827546544074107, -38.49181792363051 -3.8275457206781764, -38.49184784761508 -3.827520029992122, -38.49187442802018 -3.8273871936221804, -38.49135626157479 -3.82731856808802, -38.49126905937612 -3.8273371696463085, -38.49112015983077 -3.8274268620465532)))",Área Verde dos Condomínios,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Messejana,65,6379.46
vw_PracasFortaleza.fid--16360be6_188532c53aa_7313,6,"MULTIPOLYGON (((-38.50025793130527 -3.7861757730723906, -38.499982711702955 -3.7862642043439187, -38.50050885625764 -3.7880867686917816, -38.50077256669428 -3.7880017775570605, -38.50025793130527 -3.7861757730723906)))",Área Verde do Jardim das Oliveiras,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Jardim das Oliveiras,62,6592.32
vw_PracasFortaleza.fid--16360be6_188532c53aa_7314,7,"MULTIPOLYGON (((-38.48153813713648 -3.814411298869667, -38.481253256946545 -3.814631432885949, -38.48148718969732 -3.814960135144944, -38.48152869154893 -3.8149618019839417, -38.48179802787741 -3.8147200372898165, -38.48153813713648 -3.814411298869667)))",Área Verde Washington Soares,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Cambeba,53,1928.26
vw_PracasFortaleza.fid--16360be6_188532c53aa_7315,8,"MULTIPOLYGON (((-38.46684236508515 -3.8225238624564692, -38.466305461863726 -3.8225935417074024, -38.466088808936 -3.823251426265047, -38.4665362759311 -3.8232758314403026, -38.4665046223173 -3.8235672578909767, -38.4666211651682 -3.8235730002831136, -38.46663456503844 -3.823438751245996, -38.46692555333311 -3.823455266572936, -38.46696642057103 -3.8233131781249945, -38.4666902275983 -3.8232873162284027, -38.46670317680389 -3.82319830911652, -38.46672475881331 -3.8231236579833303, -38.4667420244209 -3.8230475712447145, -38.4667564124271 -3.8230418288490524, -38.46703697854951 -3.823050442442513, -38.4670456113532 -3.822987276088561, -38.46676216762959 -3.8229743556974083, -38.4667765556359 -3.8228982689455515, -38.46680234934995 -3.822745534023587, -38.467102410084685 -3.822759691053397, -38.467161681246616 -3.822533662272372, -38.4671099795925 -3.8224899925262026, -38.46684236508515 -3.8225238624564692)))",Área Verde Lagoa Redonda,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Lagoa Redonda,63,7101.92
vw_PracasFortaleza.fid--16360be6_188532c53aa_7316,9,"MULTIPOLYGON (((-38.547219641931775 -3.795025558210872, -38.54668227142308 -3.795209419604699, -38.54567614896387 -3.795446509170507, -38.545850870010575 -3.795939335161286, -38.54638942319177 -3.7957847235100153, -38.54648991909686 -3.7958545749258463, -38.54741705349544 -3.7955113790570114, -38.547219641931775 -3.795025558210872)))",Areninha Parque Dois Irmãos,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Parque Dois irmãos,84,10499.32
vw_PracasFortaleza.fid--16360be6_188532c53aa_7317,10,"MULTIPOLYGON (((-38.4912566851782 -3.8199266636320304, -38.49037884624169 -3.820007439279349, -38.4904773985031 -3.8207578277950724, -38.49137328714171 -3.820635787118002, -38.4912566851782 -3.8199266636320304)))",Areninha São Bernardo,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Messejana,65,8083.1
